vistoria_id,data,tecnico,regiao,tipo,conforme,causa,multa_valor,checklist_score,tempo_minutos,reincidencia,equipamento
1312,2026-04-01,tec_02,Norte,auditoria,True,,0.0,0.79,76,False,ROTEADOR
1313,2026-05-13,tec_05,Centro,instalacao,True,,0.0,0.73,56,False,ONU
1314,2025-12-03,tec_06,Norte,reparo,False,ancoragem_cabo,0.0,0.77,119,True,ONU
1315,2026-05-06,tec_05,Oeste,reparo,True,,0.0,0.78,87,False,ROTEADOR
1316,2025-09-20,tec_01,Oeste,reparo,False,sobra_fibra,242.17,0.52,112,True,ROTEADOR
1317,2026-01-01,tec_01,Sul,instalacao,True,,0.0,0.95,67,False,ROTEADOR
1318,2026-02-14,tec_06,Norte,instalacao,False,identificacao_porta,757.8,0.62,185,False,ROTEADOR
1319,2026-04-19,tec_01,Norte,reparo,True,,0.0,0.78,49,False,ONU
1320,2026-06-15,tec_01,Leste,auditoria,False,vedacao_cto,400.96,0.66,193,False,CABO
1321,2025-10-20,tec_06,Leste,reparo,False,identificacao_porta,604.61,0.75,174,False,ROTEADOR
1322,2026-06-16,tec_10,Leste,auditoria,True,,0.0,1.0,75,False,ONU
1323,2025-09-15,tec_11,Leste,auditoria,True,,0.0,0.74,89,False,ONU
1324,2025-07-14,tec_11,Centro,reparo,False,identificacao_porta,414.13,0.44,180,False,ONU
1325,2026-05-23,tec_04,Sul,auditoria,False,vedacao_cto,0.0,0.67,197,False,ROTEADOR
1326,2025-11-10,tec_08,Centro,instalacao,True,,0.0,0.98,78,False,ONU
1327,2026-02-01,tec_12,Norte,instalacao,True,,0.0,0.79,53,False,CABO
1328,2026-05-14,tec_10,Norte,auditoria,False,documentacao,130.72,0.58,96,False,ROTEADOR
1329,2026-04-18,tec_06,Sul,instalacao,False,documentacao,93.74,0.38,132,False,ONU
1330,2025-10-16,tec_01,Sul,instalacao,True,,0.0,0.93,66,False,ROTEADOR
1331,2026-02-05,tec_11,Norte,reparo,True,,0.0,0.73,47,False,ONU
1332,2025-07-03,tec_04,Norte,auditoria,True,,0.0,0.91,57,False,ONU
1333,2025-07-24,tec_05,Norte,auditoria,True,,0.0,0.92,73,False,ONU
1334,2026-03-08,tec_06,Oeste,instalacao,True,,0.0,0.99,86,False,CABO
1335,2026-04-28,tec_04,Sul,instalacao,True,,0.0,0.92,85,True,ROTEADOR
1336,2025-07-25,tec_01,Leste,auditoria,False,ancoragem_cabo,314.08,0.31,160,False,ROTEADOR
1337,2026-02-01,tec_11,Sul,auditoria,True,,0.0,0.8,73,False,ONU
1338,2025-08-30,tec_09,Oeste,instalacao,False,vedacao_cto,0.0,0.57,196,True,ROTEADOR
1339,2026-04-07,tec_05,Sul,reparo,True,,0.0,0.98,56,True,ONU
1340,2025-09-15,tec_10,Norte,instalacao,True,,0.0,0.74,81,False,ROTEADOR
1341,2025-07-26,tec_05,Leste,reparo,True,,0.0,0.73,53,False,ONU
1342,2025-07-24,tec_02,Leste,instalacao,True,,0.0,0.9,56,False,CABO
1343,2025-12-23,tec_12,Oeste,reparo,True,,0.0,0.99,52,False,ONU
1344,2026-06-22,tec_03,Oeste,auditoria,False,identificacao_porta,0.0,0.76,151,False,ONU
1345,2026-06-16,tec_06,Oeste,reparo,True,,0.0,0.97,65,False,ROTEADOR
1346,2026-06-01,tec_01,Norte,reparo,True,,0.0,0.91,84,False,ONU
1347,2026-06-18,tec_06,Centro,auditoria,True,,0.0,0.91,50,False,ROTEADOR
1348,2026-05-26,tec_10,Oeste,auditoria,True,,0.0,0.85,66,False,ONU
1349,2025-11-20,tec_04,Norte,reparo,True,,0.0,0.9,60,False,ONU
1350,2026-03-13,tec_08,Norte,auditoria,True,,0.0,0.86,76,True,ONU
1351,2025-08-16,tec_09,Oeste,auditoria,False,documentacao,191.28,0.65,148,False,ONU
1352,2026-05-14,tec_08,Leste,instalacao,False,vedacao_cto,563.56,0.5,90,False,ONU
1353,2025-09-23,tec_12,Leste,reparo,False,identificacao_porta,478.37,0.71,105,False,ONU
1354,2026-01-29,tec_12,Oeste,instalacao,True,,0.0,0.91,42,False,ONU
1355,2026-03-13,tec_09,Oeste,auditoria,False,identificacao_porta,769.75,0.6,189,False,ONU
1356,2025-08-23,tec_12,Sul,instalacao,True,,0.0,0.97,67,False,ROTEADOR
1357,2025-12-23,tec_04,Oeste,auditoria,True,,0.0,0.76,61,False,ONU
1358,2026-06-30,tec_09,Centro,auditoria,True,,0.0,0.78,48,False,CABO
1359,2026-05-29,tec_03,Leste,auditoria,True,,0.0,0.87,75,False,CABO
1360,2026-06-07,tec_08,Norte,auditoria,True,,0.0,0.97,69,False,ROTEADOR
1361,2025-09-13,tec_02,Oeste,auditoria,True,,0.0,0.79,85,False,ONU
1362,2025-11-29,tec_01,Leste,instalacao,False,vedacao_cto,0.0,0.5,176,False,ROTEADOR
1363,2026-06-22,tec_07,Sul,auditoria,True,,0.0,0.98,59,False,ONU
1364,2025-10-12,tec_01,Leste,instalacao,False,sobra_fibra,0.0,0.78,180,False,ROTEADOR
1365,2025-10-08,tec_12,Leste,auditoria,True,,0.0,0.91,46,False,ROTEADOR
1366,2025-11-13,tec_07,Centro,instalacao,True,,0.0,0.79,56,False,ONU
1367,2026-05-17,tec_10,Sul,reparo,True,,0.0,0.86,71,False,ONU
1368,2025-10-03,tec_09,Norte,reparo,True,,0.0,0.76,69,False,ONU
1369,2026-01-01,tec_11,Norte,instalacao,False,vedacao_cto,600.85,0.64,173,True,ONU
1370,2025-11-02,tec_10,Leste,auditoria,False,documentacao,0.0,0.48,139,False,CABO
1371,2026-03-18,tec_06,Leste,auditoria,True,,0.0,0.97,47,False,ROTEADOR
1372,2026-05-17,tec_09,Norte,instalacao,True,,0.0,0.94,90,False,ROTEADOR
1373,2026-05-28,tec_12,Norte,auditoria,True,,0.0,0.91,36,False,ROTEADOR
1374,2025-11-06,tec_01,Leste,instalacao,False,identificacao_porta,652.09,0.43,145,False,ONU
1375,2026-05-13,tec_01,Oeste,auditoria,False,sobra_fibra,225.71,0.33,127,False,ROTEADOR
1376,2026-06-04,tec_08,Leste,reparo,True,,0.0,0.78,82,False,ONU
1378,2025-12-24,tec_04,Centro,reparo,False,identificacao_porta,646.75,0.77,122,True,ROTEADOR
1379,2026-04-08,tec_01,Sul,auditoria,True,,0.0,0.8,39,False,CABO
1380,2026-06-09,tec_06,Sul,reparo,True,,0.0,0.89,47,False,ONU
1381,2025-09-17,tec_05,Oeste,auditoria,True,,0.0,0.81,62,True,ROTEADOR
1382,2026-02-09,tec_12,Leste,instalacao,True,,0.0,0.91,56,False,ROTEADOR
1383,2025-09-28,tec_08,Oeste,reparo,True,,0.0,0.8,87,False,ROTEADOR
1384,2025-08-08,tec_11,Centro,auditoria,True,,0.0,0.9,87,False,ONU
1385,2026-04-05,tec_01,Oeste,instalacao,True,,0.0,0.9,44,False,ROTEADOR
1386,2025-09-07,tec_12,Sul,auditoria,True,,0.0,0.83,67,True,CABO
1387,2026-03-21,tec_11,Sul,auditoria,True,,0.0,0.88,71,False,ONU
1388,2026-03-07,tec_06,Sul,reparo,True,,0.0,0.79,77,False,ONU
1389,2026-05-29,tec_01,Leste,reparo,False,sobra_fibra,0.0,0.59,123,False,ONU
1390,2026-05-31,tec_07,Centro,auditoria,True,,0.0,0.79,49,False,ONU
1391,2026-05-06,tec_08,Leste,reparo,False,identificacao_porta,512.32,0.54,109,True,ROTEADOR
1392,2025-12-17,tec_11,Leste,instalacao,True,,0.0,0.85,48,False,ONU
1393,2025-09-21,tec_03,Oeste,instalacao,True,,0.0,0.97,44,True,ROTEADOR
1394,2026-04-15,tec_07,Leste,auditoria,False,sobra_fibra,0.0,0.7,117,False,ROTEADOR
1395,2026-05-04,tec_04,Oeste,instalacao,True,,0.0,0.93,74,False,ROTEADOR
1396,2026-05-02,tec_06,Leste,auditoria,True,,0.0,0.83,41,True,CABO
1397,2025-09-15,tec_11,Centro,auditoria,True,,0.0,0.97,73,True,ONU
1398,2025-09-05,tec_02,Centro,instalacao,True,,0.0,0.72,84,False,ROTEADOR
1399,2026-02-05,tec_01,Oeste,reparo,False,identificacao_porta,696.56,0.73,187,False,ROTEADOR
1400,2025-10-28,tec_05,Centro,instalacao,True,,0.0,0.89,69,False,ROTEADOR
1401,2025-08-30,tec_01,Sul,auditoria,True,,0.0,0.78,86,False,ROTEADOR
1402,2025-11-11,tec_11,Leste,reparo,True,,0.0,0.82,52,False,ROTEADOR
1403,2026-03-05,tec_09,Oeste,reparo,False,outros,332.26,0.57,140,False,ROTEADOR
1404,2025-08-21,tec_12,Norte,reparo,True,,0.0,0.81,70,False,CABO
1405,2025-09-13,tec_01,Norte,auditoria,True,,0.0,0.74,51,False,ROTEADOR
1406,2026-01-22,tec_07,Norte,auditoria,True,,0.0,0.92,73,True,CABO
1407,2026-06-02,tec_01,Sul,reparo,True,,0.0,0.77,85,False,ONU
1408,2026-01-01,tec_03,Centro,auditoria,True,,0.0,0.76,52,False,ROTEADOR
1409,2025-07-08,tec_10,Leste,reparo,True,,0.0,0.75,53,False,ONU
1410,2025-11-19,tec_06,Centro,reparo,False,identificacao_porta,470.01,0.55,154,True,CABO
1411,2025-11-09,tec_02,Norte,reparo,True,,0.0,0.88,79,False,ROTEADOR
1412,2026-02-20,tec_06,Oeste,instalacao,False,vedacao_cto,453.07,0.77,190,False,CABO
1413,2025-07-05,tec_06,Sul,reparo,True,,0.0,0.8,60,False,ROTEADOR
1414,2025-10-20,tec_08,Leste,instalacao,True,,0.0,0.99,78,False,ONU
1415,2025-11-13,tec_04,Sul,instalacao,True,,0.0,0.79,74,False,ROTEADOR
1416,2026-03-10,tec_11,Norte,instalacao,False,identificacao_porta,648.27,0.6,153,False,CABO
1417,2026-03-19,tec_03,Centro,reparo,True,,0.0,0.88,38,False,CABO
1419,2026-01-11,tec_01,Oeste,instalacao,True,,0.0,0.89,51,False,ROTEADOR
1420,2025-10-03,tec_10,Leste,reparo,True,,0.0,0.92,58,False,ONU
1421,2026-04-21,tec_10,Oeste,instalacao,True,,0.0,0.92,86,False,ONU
1422,2025-09-15,tec_03,Oeste,instalacao,True,,0.0,0.84,43,False,ROTEADOR
1423,2026-04-14,tec_08,Centro,reparo,True,,0.0,0.75,45,True,ONU
1424,2025-12-19,tec_02,Leste,auditoria,True,,0.0,0.88,86,False,ONU
1425,2025-10-10,tec_11,Norte,reparo,True,,0.0,0.87,84,False,CABO
1426,2025-08-10,tec_12,Leste,reparo,True,,0.0,0.9,44,False,ONU
1427,2025-08-06,tec_10,Leste,auditoria,True,,0.0,0.81,76,False,ONU
1428,2026-01-02,tec_05,Leste,reparo,True,,0.0,0.85,45,True,CABO
1429,2026-06-24,tec_11,Norte,instalacao,True,,0.0,0.83,41,True,ONU
1430,2025-08-12,tec_07,Oeste,instalacao,True,,0.0,0.74,59,False,ROTEADOR
1431,2026-03-27,tec_11,Sul,reparo,True,,0.0,0.91,90,False,ONU
1432,2025-09-08,tec_05,Oeste,auditoria,True,,0.0,0.77,73,False,ROTEADOR
1433,2025-12-25,tec_11,Centro,auditoria,True,,0.0,0.75,54,False,ROTEADOR
1434,2025-09-08,tec_01,Leste,instalacao,True,,0.0,0.72,66,False,ROTEADOR
1435,2025-07-04,tec_05,Oeste,reparo,True,,0.0,0.97,62,False,ROTEADOR
1436,2025-10-21,tec_07,Sul,auditoria,True,,0.0,0.79,83,False,ROTEADOR
1437,2026-03-30,tec_05,Centro,auditoria,True,,0.0,0.96,46,True,ONU
1438,2026-05-15,tec_08,Norte,auditoria,True,,0.0,0.76,69,True,ONU
1439,2025-07-05,tec_12,Norte,instalacao,True,,0.0,0.86,56,False,ONU
1440,2025-12-17,tec_12,Oeste,reparo,False,identificacao_porta,617.28,0.38,113,True,ROTEADOR
1441,2025-11-05,tec_02,Leste,instalacao,False,outros,320.6,0.44,102,False,CABO
1442,2025-09-20,tec_05,Sul,auditoria,True,,0.0,0.98,68,True,CABO
1443,2026-06-07,tec_06,Oeste,instalacao,True,,0.0,0.9,55,True,CABO
1444,2025-07-22,tec_04,Leste,reparo,False,identificacao_porta,0.0,0.68,121,True,ONU
1445,2025-12-30,tec_11,Norte,reparo,True,,0.0,0.94,43,False,ONU
1447,2026-06-22,tec_09,Norte,reparo,True,,0.0,0.87,55,False,ONU
1448,2026-03-29,tec_09,Leste,auditoria,True,,0.0,0.79,58,False,ONU
1449,2026-01-03,tec_01,Centro,instalacao,True,,0.0,0.92,77,False,ROTEADOR
1450,2025-09-17,tec_08,Oeste,auditoria,True,,0.0,0.9,42,False,ROTEADOR
1451,2025-10-12,tec_03,Norte,instalacao,True,,0.0,0.73,76,False,CABO
1452,2026-01-04,tec_10,Oeste,auditoria,False,documentacao,0.0,0.31,196,True,ONU
1453,2026-06-28,tec_07,Norte,auditoria,True,,0.0,0.87,81,True,ROTEADOR
1454,2025-10-27,tec_09,Leste,instalacao,True,,0.0,0.87,50,False,ONU
1455,2026-05-23,tec_07,Sul,auditoria,True,,0.0,0.92,62,False,ROTEADOR
1456,2026-06-02,tec_07,Sul,auditoria,False,identificacao_porta,796.59,0.54,131,False,ROTEADOR
1457,2025-11-01,tec_12,Oeste,reparo,True,,0.0,0.93,82,False,ONU
1458,2025-11-23,tec_01,Oeste,reparo,True,,0.0,1.0,54,True,ROTEADOR
1459,2026-06-19,tec_01,Sul,reparo,False,vedacao_cto,337.71,0.58,148,False,ROTEADOR
1460,2025-12-01,tec_04,Sul,auditoria,True,,0.0,0.98,81,True,ONU
1461,2026-06-19,tec_08,Leste,instalacao,False,vedacao_cto,623.34,0.35,138,True,ROTEADOR
1462,2026-02-08,tec_06,Norte,reparo,False,identificacao_porta,0.0,0.78,167,False,CABO
1463,2026-04-16,tec_01,Oeste,auditoria,True,,0.0,0.78,38,False,ONU
1464,2025-10-22,tec_10,Oeste,auditoria,False,identificacao_porta,698.13,0.38,160,False,ROTEADOR
1465,2025-09-08,tec_12,Norte,reparo,True,,0.0,0.83,71,False,ONU
1466,2025-11-14,tec_04,Centro,auditoria,True,,0.0,0.98,40,False,ONU
1467,2026-05-01,tec_04,Oeste,reparo,True,,0.0,0.77,57,False,ONU
1468,2025-10-28,tec_01,Oeste,reparo,True,,0.0,0.93,89,False,CABO
1469,2025-11-25,tec_03,Norte,auditoria,False,vedacao_cto,383.6,0.36,158,False,CABO
1470,2025-09-11,tec_09,Centro,reparo,True,,0.0,0.83,77,False,ROTEADOR
1471,2026-05-13,tec_04,Leste,reparo,True,,0.0,0.98,39,False,ROTEADOR
1473,2026-02-20,tec_04,Centro,instalacao,True,,0.0,0.73,68,False,ROTEADOR
1474,2025-12-28,tec_01,Oeste,instalacao,True,,0.0,1.0,67,False,ONU
1475,2025-11-21,tec_01,Norte,reparo,True,,0.0,0.83,43,False,CABO
1476,2026-06-17,tec_10,Oeste,auditoria,True,,0.0,0.76,54,False,CABO
1477,2026-04-24,tec_04,Leste,instalacao,False,identificacao_porta,0.0,0.77,157,False,ROTEADOR
1478,2025-09-19,tec_11,Oeste,instalacao,True,,0.0,0.99,42,False,CABO
1479,2025-12-03,tec_07,Sul,reparo,False,outros,333.73,0.79,103,True,CABO
1480,2026-04-17,tec_10,Norte,auditoria,True,,0.0,0.78,36,False,ONU
1481,2026-01-08,tec_08,Oeste,auditoria,True,,0.0,0.85,45,False,ROTEADOR
1482,2025-10-22,tec_05,Norte,instalacao,False,identificacao_porta,0.0,0.72,146,False,CABO
1483,2025-07-22,tec_04,Oeste,reparo,True,,0.0,0.92,60,False,ONU
1484,2025-07-20,tec_11,Centro,auditoria,True,,0.0,0.95,37,False,CABO
1485,2026-01-15,tec_12,Sul,reparo,True,,0.0,0.73,53,False,ONU
1486,2025-11-28,tec_08,Leste,reparo,True,,0.0,0.86,44,False,ONU
1487,2026-04-26,tec_02,Oeste,auditoria,True,,0.0,0.76,61,False,ONU
1488,2026-02-18,tec_12,Norte,auditoria,True,,0.0,0.9,80,False,CABO
1489,2025-08-13,tec_08,Norte,auditoria,True,,0.0,0.94,67,False,ROTEADOR
1490,2025-12-19,tec_01,Sul,reparo,True,,0.0,0.76,90,False,ROTEADOR
1491,2026-02-14,tec_12,Norte,reparo,True,,0.0,0.97,47,True,ROTEADOR
1492,2025-07-03,tec_08,Leste,reparo,True,,0.0,0.78,77,False,ROTEADOR
1493,2026-04-07,tec_10,Oeste,auditoria,True,,0.0,0.95,48,True,ONU
1494,2025-07-17,tec_01,Sul,reparo,True,,0.0,0.8,40,True,ONU
1495,2026-06-04,tec_11,Oeste,instalacao,True,,0.0,0.94,46,False,ONU
1496,2025-12-13,tec_02,Centro,instalacao,True,,0.0,0.74,62,False,ROTEADOR
1497,2025-11-18,tec_02,Norte,instalacao,True,,0.0,0.78,48,False,ROTEADOR
1498,2026-03-05,tec_09,Norte,auditoria,True,,0.0,0.94,80,False,CABO
1499,2026-05-16,tec_09,Centro,reparo,True,,0.0,0.88,68,False,ROTEADOR
1500,2025-11-26,tec_10,Oeste,instalacao,True,,0.0,0.73,75,False,ONU
1501,2025-12-27,tec_07,Sul,reparo,True,,0.0,0.72,47,False,ONU
1502,2025-12-13,tec_05,Leste,reparo,True,,0.0,0.81,60,False,ROTEADOR
1503,2025-12-21,tec_04,Centro,instalacao,True,,0.0,0.85,37,False,ONU
1504,2026-02-22,tec_09,Oeste,reparo,True,,0.0,0.93,88,False,CABO
1505,2025-10-15,tec_09,Centro,reparo,True,,0.0,0.98,85,False,ROTEADOR
1506,2026-05-17,tec_06,Sul,instalacao,True,,0.0,0.89,46,False,CABO
1507,2026-01-28,tec_12,Leste,reparo,False,sobra_fibra,231.28,0.5,112,True,ONU
1508,2026-03-05,tec_08,Norte,instalacao,True,,0.0,0.82,65,False,ROTEADOR
1509,2025-08-20,tec_03,Centro,reparo,False,identificacao_porta,0.0,0.67,148,False,ROTEADOR
1510,2026-05-01,tec_01,Centro,reparo,True,,0.0,0.97,41,False,ROTEADOR
1511,2025-12-12,tec_11,Leste,reparo,True,,0.0,0.87,84,False,CABO
1512,2026-05-15,tec_05,Norte,instalacao,True,,0.0,0.87,70,False,ONU
1513,2025-08-06,tec_10,Sul,reparo,False,identificacao_porta,761.32,0.6,96,True,ONU
1514,2026-04-30,tec_03,Norte,reparo,True,,0.0,0.84,57,False,ROTEADOR
1515,2026-02-24,tec_09,Sul,auditoria,True,,0.0,0.94,79,False,ONU
1516,2026-02-26,tec_12,Oeste,auditoria,True,,0.0,0.96,74,False,ROTEADOR
1517,2025-12-14,tec_11,Leste,auditoria,True,,0.0,0.85,57,False,ONU
1519,2026-04-07,tec_04,Oeste,reparo,True,,0.0,0.74,48,False,ROTEADOR
1520,2026-04-05,tec_10,Centro,reparo,True,,0.0,0.91,82,False,ROTEADOR
1521,2025-12-14,tec_10,Centro,instalacao,True,,0.0,0.77,60,True,ROTEADOR
1522,2026-05-27,tec_07,Norte,auditoria,True,,0.0,0.95,72,False,ONU
1523,2025-11-27,tec_03,Norte,auditoria,True,,0.0,0.77,78,False,ROTEADOR
1524,2026-02-08,tec_05,Leste,auditoria,False,vedacao_cto,0.0,0.84,155,True,CABO
1525,2025-07-28,tec_06,Sul,instalacao,True,,0.0,0.99,42,False,CABO
1526,2025-12-10,tec_10,Norte,auditoria,True,,0.0,0.84,48,False,ONU
1527,2026-01-01,tec_07,Oeste,auditoria,True,,0.0,1.0,77,False,ROTEADOR
1528,2026-03-07,tec_03,Norte,instalacao,False,identificacao_porta,0.0,0.37,200,False,ROTEADOR
1529,2026-02-03,tec_03,Centro,auditoria,True,,0.0,0.82,46,False,ROTEADOR
1530,2025-11-15,tec_04,Norte,auditoria,True,,0.0,0.82,37,False,ROTEADOR
1531,2026-03-27,tec_12,Leste,reparo,False,vedacao_cto,655.97,0.73,101,False,ONU
1532,2025-07-28,tec_10,Norte,auditoria,True,,0.0,0.72,64,False,ONU
1533,2025-11-28,tec_07,Oeste,reparo,True,,0.0,0.98,82,False,ONU
1534,2026-04-20,tec_08,Centro,auditoria,False,vedacao_cto,333.0,0.74,154,True,ROTEADOR
1535,2025-11-09,tec_05,Leste,auditoria,True,,0.0,0.77,72,False,ONU
1536,2025-10-29,tec_05,Oeste,instalacao,False,identificacao_porta,458.03,0.77,195,True,ROTEADOR
1537,2026-02-11,tec_07,Oeste,reparo,True,,0.0,0.88,88,False,ONU
1538,2026-01-21,tec_01,Leste,instalacao,True,,0.0,0.99,69,False,ONU
1539,2025-07-07,tec_09,Oeste,instalacao,False,identificacao_porta,782.35,0.51,102,False,CABO
1540,2025-11-17,tec_10,Leste,reparo,True,,0.0,0.75,76,False,CABO
1541,2026-04-28,tec_04,Oeste,auditoria,True,,0.0,0.91,46,False,ROTEADOR
1542,2026-03-26,tec_01,Norte,instalacao,True,,0.0,0.78,53,False,ONU
1543,2026-06-02,tec_01,Norte,instalacao,True,,0.0,0.89,42,False,CABO
1544,2026-05-28,tec_03,Norte,auditoria,False,ancoragem_cabo,340.09,0.79,99,False,ONU
1545,2025-12-13,tec_11,Leste,auditoria,False,identificacao_porta,798.38,0.45,123,False,ROTEADOR
1546,2025-10-11,tec_08,Leste,instalacao,True,,0.0,0.86,44,False,CABO
1547,2025-11-10,tec_02,Oeste,auditoria,True,,0.0,0.88,51,False,CABO
1548,2025-07-20,tec_11,Norte,instalacao,True,,0.0,0.92,60,False,ROTEADOR
1549,2025-08-05,tec_08,Centro,reparo,True,,0.0,0.99,87,False,ONU
1550,2026-01-22,tec_06,Norte,reparo,False,identificacao_porta,0.0,0.66,133,True,ROTEADOR
1551,2026-04-10,tec_11,Oeste,reparo,True,,0.0,0.77,79,False,ONU
1552,2026-05-20,tec_08,Norte,reparo,True,,0.0,0.73,36,False,ONU
1553,2026-05-26,tec_02,Centro,reparo,True,,0.0,0.95,63,False,ROTEADOR
1554,2025-07-22,tec_06,Norte,instalacao,True,,0.0,0.9,68,False,ROTEADOR
1555,2025-07-19,tec_04,Centro,auditoria,True,,0.0,0.73,74,True,CABO
1556,2025-08-19,tec_01,Sul,auditoria,True,,0.0,0.89,87,False,CABO
1557,2025-10-12,tec_04,Norte,auditoria,False,ancoragem_cabo,492.76,0.84,163,False,ONU
1558,2025-12-19,tec_01,Leste,instalacao,True,,0.0,0.93,45,False,ROTEADOR
1559,2025-08-21,tec_10,Centro,instalacao,True,,0.0,0.83,45,True,ONU
1560,2026-06-27,tec_03,Oeste,instalacao,False,sobra_fibra,0.0,0.53,178,True,CABO
1561,2025-09-28,tec_08,Sul,auditoria,True,,0.0,0.77,66,False,ONU
1562,2026-04-12,tec_06,Norte,reparo,True,,0.0,0.87,41,False,ONU
1563,2025-11-19,tec_11,Centro,reparo,True,,0.0,0.76,89,False,ROTEADOR
1564,2025-07-28,tec_11,Oeste,instalacao,True,,0.0,0.84,56,False,CABO
1565,2025-09-29,tec_01,Oeste,auditoria,True,,0.0,0.86,39,False,CABO
1566,2026-06-12,tec_07,Oeste,reparo,True,,0.0,0.75,49,False,ONU
1568,2025-07-17,tec_04,Sul,reparo,True,,0.0,0.76,89,False,ONU
1569,2026-05-06,tec_04,Oeste,reparo,False,documentacao,173.97,0.82,119,True,CABO
1570,2026-02-22,tec_10,Centro,instalacao,True,,0.0,0.93,50,False,ROTEADOR
1571,2025-07-03,tec_03,Oeste,auditoria,True,,0.0,1.0,81,False,CABO
1572,2026-06-22,tec_08,Norte,reparo,True,,0.0,0.79,70,False,ROTEADOR
1573,2026-05-28,tec_06,Oeste,instalacao,True,,0.0,0.91,45,False,ONU
1574,2025-09-09,tec_08,Centro,instalacao,True,,0.0,0.94,58,False,ROTEADOR
1575,2025-12-18,tec_07,Norte,instalacao,True,,0.0,0.93,79,False,CABO
1576,2025-12-19,tec_11,Centro,instalacao,True,,0.0,0.98,78,False,ONU
1577,2026-01-04,tec_08,Norte,reparo,True,,0.0,0.92,70,False,ROTEADOR
1578,2026-05-29,tec_04,Sul,reparo,False,outros,323.51,0.62,118,False,ROTEADOR
1579,2026-01-07,tec_05,Leste,reparo,False,identificacao_porta,0.0,0.59,176,False,ONU
1580,2025-08-03,tec_11,Leste,reparo,False,identificacao_porta,783.3,0.35,99,True,CABO
1581,2025-10-13,tec_08,Leste,instalacao,False,outros,139.61,0.46,134,False,ONU
1582,2025-10-27,tec_01,Norte,instalacao,True,,0.0,0.81,72,False,CABO
1583,2026-04-07,tec_12,Leste,auditoria,True,,0.0,0.76,85,False,ROTEADOR
1584,2025-07-25,tec_05,Leste,reparo,True,,0.0,0.99,74,False,ROTEADOR
1585,2026-06-07,tec_12,Centro,instalacao,True,,0.0,0.75,55,False,ROTEADOR
1586,2025-07-18,tec_04,Oeste,instalacao,False,identificacao_porta,0.0,0.38,158,False,ROTEADOR
1587,2025-12-11,tec_03,Norte,reparo,False,vedacao_cto,0.0,0.6,127,False,CABO
1588,2026-04-16,tec_11,Leste,auditoria,False,identificacao_porta,0.0,0.49,176,False,ONU
1589,2025-08-17,tec_04,Leste,auditoria,False,vedacao_cto,0.0,0.41,188,False,ONU
1590,2025-08-14,tec_11,Norte,reparo,True,,0.0,0.86,73,False,ROTEADOR
1591,2026-02-04,tec_07,Norte,reparo,True,,0.0,0.8,57,False,ONU
1592,2026-02-13,tec_04,Oeste,instalacao,True,,0.0,0.84,45,False,ROTEADOR
1593,2026-05-03,tec_03,Oeste,reparo,True,,0.0,0.85,90,False,ROTEADOR
1595,2025-07-22,tec_05,Sul,reparo,True,,0.0,0.88,66,False,ROTEADOR
1596,2026-05-24,tec_03,Oeste,instalacao,True,,0.0,0.9,53,False,ONU
1597,2025-11-19,tec_04,Oeste,auditoria,False,identificacao_porta,574.43,0.63,123,False,ONU
1598,2026-04-21,tec_06,Oeste,instalacao,True,,0.0,0.88,44,False,ROTEADOR
1599,2026-05-22,tec_05,Sul,instalacao,True,,0.0,0.8,68,False,ONU
1600,2026-05-03,tec_03,Norte,auditoria,True,,0.0,0.96,87,False,ROTEADOR
1601,2026-03-31,tec_12,Leste,auditoria,False,vedacao_cto,493.96,0.31,133,False,ONU
1602,2025-10-05,tec_09,Sul,instalacao,True,,0.0,0.91,68,False,ONU
1603,2025-08-09,tec_07,Centro,instalacao,True,,0.0,0.72,57,False,ROTEADOR
1604,2025-12-23,tec_10,Leste,reparo,True,,0.0,0.93,42,False,ROTEADOR
1605,2025-08-10,tec_03,Sul,reparo,True,,0.0,0.75,36,False,ONU
1606,2026-03-20,tec_01,Oeste,instalacao,True,,0.0,0.97,37,True,ROTEADOR
1607,2025-10-11,tec_10,Norte,instalacao,True,,0.0,0.75,89,False,ONU
1608,2026-03-14,tec_06,Leste,reparo,False,identificacao_porta,0.0,0.58,187,True,ONU
1609,2026-04-02,tec_03,Sul,reparo,False,documentacao,0.0,0.81,150,False,CABO
1610,2025-12-29,tec_02,Centro,auditoria,True,,0.0,0.86,61,False,ONU
1611,2026-01-01,tec_09,Leste,instalacao,True,,0.0,0.73,55,False,ONU
1612,2026-02-13,tec_12,Oeste,auditoria,True,,0.0,1.0,62,False,ONU
1613,2025-07-07,tec_11,Norte,reparo,True,,0.0,0.75,63,False,ONU
1614,2025-08-22,tec_07,Norte,reparo,True,,0.0,0.77,58,False,ROTEADOR
1615,2026-02-03,tec_02,Leste,reparo,True,,0.0,0.92,72,False,ONU
1616,2026-03-06,tec_10,Oeste,auditoria,True,,0.0,0.85,42,False,CABO
1617,2025-07-28,tec_01,Oeste,instalacao,True,,0.0,0.73,46,False,ONU
1618,2025-08-09,tec_10,Leste,auditoria,True,,0.0,0.86,64,False,ONU
1620,2026-06-03,tec_01,Oeste,instalacao,True,,0.0,0.92,66,False,ONU
1621,2026-03-09,tec_02,Leste,reparo,False,vedacao_cto,0.0,0.61,154,True,ROTEADOR
